country,city,lat,lng,population
Georgia,Gori,41.9817,44.1124,44524
Poland,Otwock,52.1167,21.2667,44524
Indonesia,Tarutung,2.0167,98.9667,44523
Ghana,Nsawam,5.8089,-0.3503,44522
Rwanda,Cyanika I,-1.3444,29.7422,44510
United States,Sicklerville,39.7452,-74.9934,44500
Philippines,Culasi,11.4272,122.0560,44494
United States,Fond du Lac,43.7718,-88.4397,44491
Mexico,Jalacingo,19.6000,-97.2167,44488
Mexico,Petatlán,17.5383,-101.2739,44485
United States,Cutler Bay,25.5765,-80.3356,44483
India,Shekhupur,28.3500,79.0200,44475
Japan,Masuda,34.6747,131.8428,44474
Austria,Wiener Neustadt,47.8089,16.2325,44461
Madagascar,Tsiroanomandidy,-18.7698,46.0500,44461
United States,Rohnert Park,38.3479,-122.6965,44461
Philippines,Banaybanay,6.9664,126.0114,44451
Philippines,San Pascual,13.1286,122.9775,44449
Poland,Radomsko,51.0667,19.4500,44441
India,Karvārakundu,11.1167,76.3333,44434
Brazil,São Sebastião do Passé,-12.5125,-38.4953,44430
Ukraine,Nova Kakhovka,46.7550,33.3750,44427
India,Rāpūr,14.2015,79.5351,44424
Guatemala,Tejutla,15.1225,-91.8053,44416
Egypt,Abū al Maţāmīr,30.9102,30.1744,44415
India,Siyāna,28.6269,78.0607,44415
Armenia,Abovyan,40.2739,44.6256,44400
India,Angul,20.8381,85.0956,44390
Philippines,Bacnotan,16.7197,120.3481,44388
India,Rājaldesar,28.0300,74.4700,44385
Ethiopia,Robē,7.1167,40.0000,44382
Pakistan,Kandiaro,27.0581,68.2078,44382
Turkey,Elmadağ,39.9208,33.2308,44379
Sierra Leone,Tongoma,8.6598,-11.0588,44376
Costa Rica,Alajuela,10.1640,-84.2645,44374
China,Yaoquan,34.5850,105.7261,44372
Brazil,Santo Antônio da Platina,-23.2950,-50.0769,44369
Philippines,Bulalacao,12.3250,121.3430,44366
India,Dalli Rājhara,20.5800,81.0800,44363
China,Houbu,36.4167,112.9833,44360
India,Nandigāma,16.7833,80.3000,44359
China,Beigangwa,39.8400,116.2033,44358
Netherlands,Vlissingen,51.4500,3.5833,44358
Russia,Kanash,55.5069,47.4914,44354
Thailand,Pattani,6.8664,101.2508,44353
Philippines,San Jacinto,16.0725,120.4411,44351
Benin,Bonou,6.9000,2.4500,44349
Cuba,San Juan y Martínez,22.2667,-83.8333,44344
Iran,Eqlīd,30.8928,52.6889,44341
Japan,Iwanuma,38.1043,140.8702,44340
Poland,Kołobrzeg,54.1761,15.5761,44340
Botswana,Mochudi,-24.4167,26.1500,44339
Indonesia,Kaimana,-3.6444,133.6953,44332
Brazil,São Miguel d’Oeste,-26.7250,-53.5178,44330
Philippines,Pagsanjan,14.2700,121.4500,44327
China,Changtoushang,19.3619,110.5430,44326
Russia,Karabulak,43.3167,44.9167,44323
Syria,Jisr ash Shughūr,35.8142,36.3198,44322
Japan,Nanjō,26.1631,127.7706,44318
China,Nanmengcun,38.1804,114.7740,44317
Belgium,Deinze,50.9833,3.5333,44315
Philippines,General Mamerto Natividad,15.6030,121.0510,44311
United States,Oakley,37.9929,-121.6952,44311
India,Barwāh,22.2539,76.0385,44297
Russia,Birsk,55.4167,55.5333,44295
Burma,Chauk,20.8833,94.8167,44289
India,Damān,20.4200,72.8500,44282
Philippines,Labangan,7.8667,123.5167,44262
Greece,Dráma,41.1500,24.1467,44257
Iran,Sonqor,34.7828,47.5983,44256
India,Medak,18.0460,78.2630,44255
India,Talipparamba,12.0368,75.3601,44247
France,Mantes-la-Jolie,48.9908,1.7172,44246
Taiwan,Huatan,24.0316,120.5579,44245
United States,Salem,42.5129,-70.9021,44241
Morocco,Tineghir,31.5147,-5.5328,44239
Madagascar,Manakara,-22.1455,48.0080,44237
Turkey,İznik,40.4292,29.7211,44236
India,Jora,26.3421,77.8092,44235
Philippines,Loon,9.8000,123.8000,44224
United States,Berkeley,39.9156,-74.1923,44222
Burundi,Ruyigi,-3.4833,30.2500,44220
Tunisia,Kalaa Srira,35.8236,10.5583,44220
India,Ananipalle,13.4902,79.2895,44219
United States,Concord,43.2305,-71.5595,44219
United States,Wilkes-Barre,41.2469,-75.8760,44217
India,Majurwa,26.1036,86.9193,44214
Germany,Kaarst,51.2167,6.6167,44208
Philippines,Cateel,7.7900,126.4531,44207
Tunisia,Hammam-Lif,36.7333,10.3333,44207
Algeria,Miliana,36.3000,2.2333,44201
Israel,Tiberias,32.7944,35.5333,44200
Uzbekistan,Yangiyer,40.2667,68.8167,44200
France,Puteaux,48.8850,2.2389,44198
United States,North Fort Myers,26.7244,-81.8485,44189
United States,El Centro,32.7865,-115.5595,44186
Cuba,Regla,23.1317,-82.3364,44185
Philippines,Maitum,6.0300,124.4800,44185
Turkey,Germencik,37.8697,27.6058,44172
Egypt,Al ‘Ayyāţ,29.6197,31.2575,44171
Brazil,Rio Grande da Serra,-23.7439,-46.3978,44170
Turkey,Başkale,38.0475,44.0150,44168
Dominican Republic,Las Matas de Farfán,18.8700,-71.5200,44163
India,Raisen,23.3300,77.8000,44162
Portugal,Albufeira,37.0889,-8.2511,44158
Iran,Harsīn,34.2706,47.5803,44146
Belgium,Turnhout,51.3231,4.9483,44136
Philippines,Central Signal Village,14.5115,121.0563,44126
Philippines,Mandaon,12.2259,123.2842,44122
Canada,West Vancouver,49.3667,-123.1667,44122
Japan,Ogimachi,33.2736,130.2169,44120
Japan,Hagi,34.4081,131.3992,44118
China,Daijiazhuang,38.1344,114.3906,44111
Japan,Tōgō,35.0966,137.0525,44109
Mexico,Tlajomulco de Zúñiga,20.4736,-103.4431,44103
United States,Freeport,40.6515,-73.5850,44102
Tajikistan,Roghun,38.6978,69.7522,44100
Netherlands,Zevenaar,51.9167,6.0833,44096
Ukraine,Lubny,50.0167,33.0000,44089
Madagascar,Talata-maty,-18.8402,47.4635,44082
United States,Saratoga Springs,40.3450,-111.9154,44070
Netherlands,Noordwijk,52.2333,4.4500,44062
India,Jānakammapeta,15.0125,79.8439,44059
Canada,Georgetown,43.6526,-79.9281,44058
Spain,Alhaurín de la Torre,36.6667,-4.5500,44057
Japan,Otofuke,43.0000,143.2000,44049
India,Sihora,23.0000,80.1200,44048
Poland,Dębica,50.0500,21.4167,44047
Chile,San Vicente de Tagua Tagua,-34.4394,-71.0761,44046
Philippines,Guinayangan,13.9000,122.4500,44045
France,Istres,43.5151,4.9895,44044
Saudi Arabia,Al Midhnab,25.8601,44.2223,44043
Italy,Nocera Inferiore,40.7500,14.6333,44037
Germany,Wismar,53.9000,11.4667,44022
India,Murshidābād,24.1800,88.2700,44019
Italy,Senigallia,43.7131,13.2183,44019
Belgium,Vilvoorde,50.9333,4.4167,44015
United States,Oakland Park,26.1780,-80.1528,44015
Ukraine,Fastiv,50.0833,29.9167,44014
India,Ahmadpur,18.7000,76.9333,44000
India,Kāngayam,11.0054,77.5620,44000
Russia,Kiselëvsk,54.0000,86.6500,44000
Uzbekistan,Xonobod,40.8000,73.0000,44000
Morocco,Tinajdad,31.5000,-5.0167,43999
India,Seohāra,29.2200,78.5800,43985
China,Yuchengcun,23.5633,116.2691,43983
Honduras,La Paz,14.3234,-87.6832,43980
Angola,Mucaba,-7.1667,14.9333,43974
Philippines,San Jose,13.6981,123.5186,43973
United States,Columbia,35.6238,-87.0484,43971
Dominican Republic,Guerra,18.5500,-69.7000,43963
United Kingdom,Coatbridge,55.8625,-4.0266,43960
Canada,New Tecumseth,44.0833,-79.7500,43948
Haiti,Casale,18.7999,-72.3828,43943
Germany,Gifhorn,52.4886,10.5464,43941
Philippines,Labason,8.0647,122.5200,43934
Taiwan,Yuanli,24.4168,120.6830,43923
Turkey,Yakacık,36.7500,36.2167,43919
Iran,Shahr-e Bābak,30.1214,55.1228,43916
Sri Lanka,Bakamune,7.7833,80.8167,43915
Japan,Goshikichō-aihara-minamidani,34.3000,134.7833,43914
Brazil,Serrana,-21.2108,-47.5958,43909
Brazil,Monte Carmelo,-18.7250,-47.4989,43899
India,Wānkāner,22.6161,70.9531,43881
Philippines,Loreto,8.1900,125.8500,43880
Mexico,Zongolica,18.6667,-97.0000,43871
United States,Greenacres,26.6270,-80.1371,43871
Netherlands,Etten-Leur,51.5706,4.6356,43869
United States,Hicksville,40.7637,-73.5245,43868
United States,North Brunswick,40.4505,-74.4798,43867
India,Addanki,15.8167,79.9833,43850
Philippines,Hinatuan,8.3661,126.3361,43841
United Kingdom,Wallsend,54.9910,-1.5340,43826
United States,Lompoc,34.6618,-120.4714,43819
Ethiopia,Yirga ‘Alem,6.7500,38.4167,43815
India,Nidadavole,16.9200,81.6700,43809
Germany,Bietigheim-Bissingen,48.9667,9.1333,43808
Mexico,Ciudad Constitución,25.0322,-111.6703,43805
Algeria,Beni Saf,35.3000,-1.3833,43802
Germany,Erkrath,51.2239,6.9147,43801
China,Xinjun,28.7233,120.0189,43793
Switzerland,Bellinzona,46.1956,9.0238,43785
Philippines,Baler,15.7583,121.5625,43785
Croatia,Varaždin,46.3081,16.3378,43782
Russia,Gryazi,52.5000,39.9667,43771
India,Anekal,12.7105,77.6967,43767
Iran,Āzādshahr,37.0869,55.1742,43760
Philippines,Jaro,11.1894,124.7853,43758
Japan,Sugito,36.0258,139.7367,43755
Puerto Rico,Trujillo Alto,18.3599,-66.0096,43752
Brazil,Salto de Pirapora,-23.6489,-47.5728,43748
Japan,Himi,36.8567,136.9731,43747
Rwanda,Shyorongi,-1.8555,29.9702,43744
Poland,Ząbki,52.2928,21.1161,43740
Philippines,Badian,9.8694,123.3959,43735
Switzerland,Thun,46.7590,7.6300,43734
India,Kottangara,8.9167,76.6333,43732
Libya,Murzuq,25.9000,13.9000,43732
United States,Lombard,41.8741,-88.0157,43722
Netherlands,Venray,51.5258,5.9747,43713
Philippines,Kalilangan,7.7464,124.7475,43711
Iran,Takāb,36.4008,47.1108,43702
Azerbaijan,Maştağa,40.5286,50.0103,43700
Malaysia,Cameron Highlands,4.4833,101.4500,43700
Uganda,Bushenyi,-0.5417,30.1878,43700
India,Porsa,26.6700,78.3700,43695
India,Bodupāl,17.4139,78.5783,43692
France,Melun,48.5406,2.6600,43685
Burkina Faso,Tanghin-Dassouri,12.2667,-1.7167,43675
India,Rāmachandrapuram,16.8500,82.0200,43657
France,Bagneux,48.7983,2.3137,43647
India,Chembra,11.0420,75.9110,43632
United States,Spanish Fork,40.1101,-111.6405,43632
China,Jinku,23.0372,112.5151,43623
Germany,Heinsberg,51.0631,6.0964,43620
Japan,Shinshiro,34.8989,137.4977,43620
United States,Linden,40.6251,-74.2383,43614
Netherlands,Nijkerk,52.2214,5.4842,43600
Morocco,Bouknadel,34.1333,-6.7333,43598
Argentina,San Isidro,-34.4739,-58.5250,43595
Russia,Roslavl,53.9500,32.8833,43592
Turkey,Of,40.9450,40.2644,43591
United States,Waxahachie,32.4035,-96.8446,43591
Germany,Borken,51.8333,6.8667,43589
Philippines,Santa Elena,14.1797,122.3919,43582
Russia,Raduzhnyy,62.1333,77.4667,43577
Philippines,Roseller Lim,7.6583,122.4639,43575
Colombia,Villeta,5.0083,-74.4738,43574
Japan,Kumatori,34.4000,135.3500,43570
Czechia,Prostějov,49.4722,17.1106,43563
United States,Pittsfield,42.4517,-73.2605,43559
Brazil,Uruará,-3.7178,-53.7369,43558
Russia,Mozhga,56.4500,52.2167,43557
Guinea-Bissau,Gabú,12.2833,-14.2167,43556
Benin,Cové,7.2333,2.3000,43554
Philippines,Guambog,7.3092,125.8556,43552
Algeria,’Aïn Arnat,36.1833,5.3167,43551
Spain,Alcantarilla,37.9722,-1.2094,43547
United States,Channelview,29.7914,-95.1144,43536
Brazil,Presidente Epitácio,-21.7633,-52.1156,43535
Bulgaria,Kyustendil,42.2797,22.6870,43534
India,Shōranūr,10.7700,76.2800,43533
Mauritania,Ksar,18.0995,-15.9574,43531
Netherlands,Rheden,52.0000,6.0167,43525
Brazil,Panambi,-28.2928,-53.5019,43515
United States,Ormond Beach,29.2985,-81.1014,43514
Turkey,Kiraz,38.2306,28.2044,43510
United States,Newnan,33.3767,-84.7761,43510
Indonesia,Cimerak,-7.7422,108.4244,43500
Portugal,Ponte de Lima,41.7667,-8.5833,43498
Cuba,Bahía Honda,22.9064,-83.1639,43483
France,Caluire-et-Cuire,45.7953,4.8472,43479
United States,Hillsborough,40.4985,-74.6740,43477
Turkey,Şile,41.1764,29.6128,43464
Philippines,Moises Padilla,10.2700,123.0800,43462
Senegal,Paoskoto,13.7833,-15.8167,43460
Syria,Al Kiswah,33.3581,36.2419,43456
Japan,Hokuto,35.7765,138.4236,43452
South Africa,Potchefstroom,-26.7150,27.1033,43448
Mexico,Pedro Celestino Negrete,24.6113,-103.0944,43447
Philippines,Toboso,10.7200,123.5200,43445
United States,Woodbridge,38.6409,-77.2580,43443
Japan,Kikuyō,32.8625,130.8286,43430
United States,Holly Springs,35.6526,-78.8399,43429
United States,Danville,37.8121,-121.9698,43426
Germany,Nettetal,51.3167,6.2833,43425
Tanzania,Kilosa,-6.8300,36.9875,43418
Italy,Frosinone,41.6333,13.3500,43417
Mexico,Loreto,22.2667,-101.9833,43411
Philippines,Victoria,14.2250,121.3250,43408
Uzbekistan,G’ijduvon Shahri,40.1000,64.6667,43400
Haiti,Anse Rouge,19.6333,-73.0500,43395
Russia,Severomorsk,69.0667,33.4167,43394
Mexico,Actopan,19.5036,-96.6192,43388
Netherlands,De Bilt,52.1167,5.2000,43384
Germany,Aurich,53.4714,7.4836,43375
India,Nilothi,28.8167,76.8667,43371
Taiwan,Dounan,23.6833,120.4833,43360
Sweden,Trelleborg,55.3667,13.1667,43359
China,Yutiancun,25.8747,119.4578,43358
France,Rezé,47.1917,-1.5694,43349
Mexico,Isla,18.0333,-95.5333,43349
India,Jambusar,22.0500,72.8000,43344
China,Xihuachi,35.8164,108.0125,43338
Sudan,Sawākin,19.1025,37.3300,43337
United States,Burke,38.7773,-77.2633,43336
Canada,Innisfil,44.3000,-79.5833,43326
Romania,Turda,46.5667,23.7833,43319
Oman,Shināş,24.7426,56.4670,43312
Mexico,Hueyapan de Ocampo,18.1500,-95.1500,43309
Nicaragua,El Cuá,13.3675,-85.6733,43305
Argentina,General Pacheco,-34.4500,-58.6500,43287
India,Kōttōppādam,10.9979,76.3914,43283
Morocco,Douar Bni Malek,34.7800,-5.6425,43282
Guatemala,El Asintal,14.6000,-91.7333,43281
Taiwan,Zhongbu,23.4082,120.5343,43275
Chile,Lota,-37.0833,-73.1667,43272
Chile,San Clemente,-35.5500,-71.4833,43269
Colombia,Andes,5.5833,-75.9167,43269
Canada,Vaudreuil-Dorion,45.4000,-74.0333,43268
Portugal,Alenquer,39.0531,-9.0092,43267
United States,Huber Heights,39.8595,-84.1130,43266
Brazil,Vargem Grande,-3.5428,-43.9158,43261
Guatemala,San Sebastián Huehuetenango,15.3833,-91.5833,43261
Iran,Konārak,25.3589,60.3992,43258
Serbia,Aleksinac,43.5383,21.7047,43258
Argentina,Paso de los Libres,-29.7167,-57.0833,43251
Mexico,Ocozocoautla de Espinosa,16.7500,-93.3667,43247
Iran,Maḩallāt,33.9056,50.4572,43245
United States,West Babylon,40.7129,-73.3585,43239
Turkey,Kula,38.5458,28.6494,43227
United Arab Emirates,Khawr Fakkān,25.3333,56.3500,43223
France,Châlons-en-Champagne,48.9575,4.3650,43218
United Kingdom,Braintree,51.8780,0.5500,43215
India,Ambāsamudram,8.7037,77.4527,43215
Greece,Vergína,40.5203,22.2019,43212
Greece,Véroia,40.5167,22.2000,43212
Philippines,Laurel,14.0504,120.9323,43210
India,Yeola,20.0420,74.4890,43205
Japan,Nagaizumi,35.1377,138.8972,43204
China,Shanshan,27.8203,112.0164,43200
Philippines,South Upi,6.8548,124.1443,43197
Armenia,Kapan,39.2011,46.4150,43190
Colombia,Aguazul,5.1731,-72.5547,43183
Iran,Darcheh,32.6131,51.5531,43183
Belgium,Berchem,51.2000,4.4167,43180
Greece,Álimos,37.9167,23.7167,43174
Argentina,Dock Sur,-34.6417,-58.3478,43168
United States,Delaware,40.2851,-83.0741,43168
Egypt,Şān al Ḩajar al Qiblīyah,30.9769,31.8800,43157
Honduras,Sonaguera,15.6185,-86.2712,43152
China,Zhangliangcun,37.0624,112.0078,43151
Syria,Bāniyās,35.1819,35.9487,43151
Turkey,Kozlu,41.4333,31.7500,43140
Guatemala,Chicamán,15.3483,-90.7994,43139
Colombia,Cumaribo,4.4333,-69.8000,43138
Haiti,Maïssade,19.1761,-72.1396,43138
Ukraine,Svitlovodsk,49.0503,33.2419,43130
United States,Schertz,29.5650,-98.2535,43128
China,Khutubi,44.1874,86.8946,43127
Indonesia,Rantepao,-2.9690,119.9000,43123
India,Kāyalpattanam,8.5638,78.1246,43116
Japan,Kobayashi,31.9967,130.9725,43114
Japan,Inabe,35.1156,136.5614,43114
China,Sanjiao,22.4348,113.1061,43113
Brazil,Vargem Grande do Sul,-21.8322,-46.8936,43110
United States,North Miami Beach,25.9302,-80.1659,43104
Guinea,Macenta,8.5504,-9.4800,43102
Israel,Eṭ Ṭaiyiba,32.2667,35.0000,43100
"Gambia, The",Bakau,13.4833,-16.6833,43098
Japan,Taketoyo,34.8511,136.9147,43095
India,Rudauli,26.7500,81.7500,43091
United Kingdom,Hatfield,51.7636,-0.2258,43090
Netherlands,Voorburg,52.0700,4.3550,43090
Spain,Lucena,37.4089,-4.4853,43086
France,Châteauroux,46.8103,1.6911,43079
India,Dhāka,26.7200,85.3300,43074
United States,Woonsocket,42.0010,-71.4993,43074
Congo (Kinshasa),Lubao,-5.3850,25.7450,43068
Bosnia and Herzegovina,Tešanj,44.6119,17.9855,43063
Japan,Makinohara,34.7333,138.2167,43061
Japan,Yatomi,35.1167,136.7167,43038
India,Barhiya,25.2833,86.0333,43032
India,Kattivākkam,13.2167,80.3167,43018
Indonesia,Betun,-9.4953,124.9603,43016
Brazil,Nova Venécia,-18.7108,-40.4008,43015
United Kingdom,Kingston upon Thames,51.4103,-0.2995,43013
Mexico,Jesús María,21.9667,-102.3500,43012
Argentina,Gualeguay,-33.1500,-59.3333,43009
China,Pengzhen,30.5833,103.8751,43005
Portugal,Santa Cruz,32.6750,-16.8309,43005
United States,Hollister,36.8555,-121.3986,43003
Germany,Kamen,51.5917,7.6653,43001
Morocco,Tiznit,29.7167,-9.7167,43001
Azerbaijan,Ağcabədi,40.0489,47.4502,43000
Somalia,Garbahaarrey,3.3500,42.2667,43000
Guatemala,Yepocapa,14.5000,-90.9500,42996
Philippines,Abucay,14.7222,120.5354,42984
Ukraine,Vyshneve,50.3869,30.3581,42983
France,Valenciennes,50.3581,3.5233,42979
India,Periyakulam,10.1239,77.5475,42976
Angola,Cuchi,-14.6500,16.9000,42974
Vietnam,Lai Châu,22.3992,103.4392,42973
United Kingdom,Middleton,53.5550,-2.1870,42972
Cuba,Jatibonico,21.9464,-79.1675,42959
Belgium,Heist-op-den-Berg,51.0758,4.7286,42950
Guatemala,San Cristóbal Totonicapán,14.9167,-91.4333,42937
China,Nandongcun,38.1024,114.7658,42934
China,Nandazhang,38.0826,114.7616,42934
Russia,Livny,52.4239,37.5997,42928
Sri Lanka,Badulla,6.9847,81.0564,42923
Bangladesh,Char Fasson,22.1865,90.7610,42915
China,Zhangcun,38.1333,114.9333,42911
India,Bairāgnia,26.7381,85.2736,42895
Sri Lanka,Sevanagala,6.3635,80.9197,42894
India,Pirthīpur,25.1853,78.6650,42883
Germany,Seevetal,53.3833,9.9667,42880
Canada,Bradford West Gwillimbury,44.1333,-79.6333,42880
Mexico,Tepalcatepec,19.1833,-102.8500,42879
Philippines,Villaba,11.2200,124.4000,42859
Japan,Shimabara,32.7881,130.3703,42858
India,Mahbūbābād,17.6167,80.0167,42851
France,Bron,45.7394,4.9139,42850
United States,Campbell,37.2802,-121.9539,42848
Philippines,Santo Tomas,15.0000,120.7500,42846
Nepal,Kalaiyā,27.0333,85.0000,42826
United States,Buffalo Grove,42.1675,-87.9615,42824
Germany,Eisenach,50.9761,10.3206,42817
Colombia,Puerto Colombia,11.0167,-74.8833,42803
United Kingdom,King’s Lynn,52.7540,0.3980,42800
Canada,Salaberry-de-Valleyfield,45.2500,-74.1300,42787
Brazil,Laguna,-28.4828,-48.7808,42785
United States,Edmonds,47.8115,-122.3533,42783
France,Thionville,49.3589,6.1692,42778
Brazil,Itapecuru Mirim,-3.3928,-44.3589,42772
Thailand,Ban Pet,16.4262,102.7609,42772
Philippines,Nueva Valencia,10.5259,122.5398,42771
Egypt,Al Badārī,26.9925,31.4156,42770
India,Limbdi,22.5685,71.7949,42769
Brazil,Barreiros,-8.8183,-35.1864,42764
Hungary,Dunakeszi,47.6297,19.1381,42747
Germany,Schwäbisch Hall,49.1122,9.7375,42743
Mexico,Atenco,19.5167,-98.9167,42739
Congo (Kinshasa),Bukama,-9.2000,25.8333,42718
United States,Catonsville,39.2646,-76.7424,42717
Costa Rica,Naranjo,10.1053,-84.3885,42713
Poland,Ciechanów,52.8667,20.6333,42705
Belgium,Lokeren,51.1000,3.9833,42703
Italy,Gravina in Puglia,40.8206,16.4233,42703
France,Castres,43.6000,2.2500,42700
India,Thol,23.0674,72.5121,42699
Japan,Taniyama-chūō,31.5211,130.5176,42683
Brazil,Orlândia,-20.7203,-47.8867,42678
South Africa,Musina,-22.3381,30.0417,42678
Kenya,Meru,0.0500,37.6500,42677
Germany,Amberg,49.4444,11.8483,42676
Taiwan,Jincheng,24.4167,118.3167,42675
United States,Manassas,38.7479,-77.4838,42674
Philippines,Proper Bansud,12.8594,121.4567,42671
Japan,Nakano,36.7420,138.3694,42664
Guinea-Bissau,Quinhámel,11.8833,-15.8500,42659
Belgium,Evere,50.8667,4.4000,42656
Egypt,Kafr al Kurdī,31.1684,31.7655,42651
Morocco,Cabo Bojador,26.1333,-14.5000,42651
India,Barpeta,26.3200,91.0000,42649
United States,Vineyard,38.4740,-121.3240,42645
Kenya,Webuye,0.6004,34.7712,42642
United States,Puyallup,47.1793,-122.2902,42642
United Kingdom,Fareham,50.8500,-1.1800,42640
Colombia,Miranda,3.2500,-76.2500,42639
India,Kharik,25.3679,87.0026,42638
Mali,Mondoro,14.6717,-1.9511,42631
Algeria,El Affroun,36.4667,2.6333,42627
Pakistan,Sukheke Mandi,31.8833,73.4667,42626
Sweden,Kalmar,56.6643,16.3656,42622
France,Arras,50.2920,2.7800,42621
Italy,Biella,45.5664,8.0533,42619
Mexico,Tecoanapa,16.8000,-99.1500,42619
Kazakhstan,Zharkent,44.1667,80.0000,42617
United States,San Bruno,37.6256,-122.4313,42612
Spain,Lloret de Mar,41.7000,2.8333,42600
Croatia,Šibenik,43.7339,15.8956,42599
Japan,Awaji,34.4333,134.9167,42597
India,Sālār,23.7748,88.1026,42594
United States,Coachella,33.6905,-116.1430,42594
Congo (Kinshasa),Nyunzu,-5.9500,28.0333,42589
Spain,La Orotava,28.3906,-16.5247,42585
Brazil,Simão Dias,-10.7378,-37.8108,42578
China,Shuilou,22.3403,112.8019,42578
Chile,Machalí,-34.1825,-70.6514,42572
Brazil,Mata de São João,-12.5300,-38.2989,42566
Philippines,Panitan,11.4639,122.7694,42565
United States,Jefferson City,38.5676,-92.1759,42565
Germany,Laatzen,52.3167,9.8000,42560
Brazil,José de Freitas,-4.7558,-42.5758,42559
Haiti,Thomassique,19.0821,-71.8385,42557
India,Jājpur,21.2140,86.1070,42555
Mali,Sokoura,14.5461,-4.0914,42553
United States,French Valley,33.5999,-117.1069,42550
Burma,Tamu,24.2167,94.3097,42549
Brazil,Uruaçu,-14.5250,-49.1408,42546
India,Allūru,15.1336,78.4975,42545
Portugal,Guarda,40.5364,-7.2683,42541
Madagascar,Maroantsetra,-15.4333,49.7333,42529
Philippines,Balabac,7.9800,117.0500,42527
Colombia,El Charco,2.4775,-78.1111,42525
Japan,Kōta,34.8645,137.1657,42523
China,Loufan,38.0694,111.7911,42520
India,Kadalur,11.1333,75.8167,42516
Nigeria,Itapa-Ekiti,7.8131,5.3844,42509
Hungary,Nagykanizsa,46.4558,16.9975,42502
Cuba,Mariel,22.9936,-82.7539,42500
Germany,Homburg,49.3167,7.3333,42498
Italy,San Giorgio a Cremano,40.8333,14.3333,42485
India,Jambughoda,22.3667,73.7167,42476
China,Bairuo,28.4782,112.8048,42466
United States,Midland,43.6241,-84.2319,42461
India,Kārsiyāng,26.8778,88.2772,42446
Burma,Maubin,16.7300,95.6500,42439
Belgium,Dilbeek,50.8450,4.2650,42434
Philippines,Tucuran,7.8547,123.5783,42429
Thailand,Singhanakhon,7.2390,100.5527,42423
Guatemala,Sanarate,14.7950,-90.1922,42422
Philippines,Carranglan,15.9608,121.0631,42420
Nicaragua,San Rafael del Sur,11.8500,-86.4500,42417
Philippines,Santa Cruz,13.0831,120.7192,42417
United States,Beverly,42.5681,-70.8627,42408
Brazil,Santos Dumont,-21.4567,-43.5525,42406
United States,Mableton,33.8133,-84.5655,42403
China,Xidiancun,29.4787,121.4368,42400
Italy,Bassano del Grappa,45.7667,11.7342,42395
Thailand,Bang Kruai,13.8050,100.4728,42390
Germany,Dreieich,50.0000,8.7000,42389
France,Garges-lès-Gonesse,48.9728,2.4008,42388
India,Bhatpalli,18.4293,79.8635,42387
Philippines,Santa Rita,11.4522,124.9408,42384
